ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2021,      009202901,3,92,29,1,1,5,2,1,1
2021,      009202901,4,92,29,1,1,3,2,2,2
2021,      009205201,3,92,52,1,1,7,1,1,1
2021,      009205201,4,92,52,1,2, , ,2,2
2021,      009205401,4,92,54,1,1,4,0,2,1
2021,      009206501,4,92,65,1,1,3,0,1,1
2021,      009206501,5,92,65,1,2, , ,2,2
2021,      009207501,3,92,75,1,1,1,0,1,1
2021,      009207501,4,92,75,1,1,1,0,2,2
2021,      009404601,4,94,46,1,1,0,3,1,1
2021,      009404601,5,94,46,1,1,0,3,2,2
2021,      009405201,9,94,52,1,1,4,3,1,1
2021,      009405201,10,94,52,1,1,3,3,2,2
2021,      009406101,4,94,61,1,1,1,3,2,1
2021,      009406401,3,94,64,1,1,0,3,2,1
2021,      009408501,3,94,85,1,1,3,3,1,1
2021,      009408501,4,94,85,1,1,3,3,1,2
2021,      009408501,5,94,85,1,1,2,3,1,3
2021,      009408501,6,94,85,1,1,0,3,2,4
2021,      009900601,2,99,6,1,1,8,2,1,1
2021,      009900601,3,99,6,1,1,7,2,2,2
2021,      009901401,4,99,14,1,1,2,2,2,1
2021,      009901701,4,99,17,1,1,1,2,2,1
2021,      009901801,4,99,18,1,1,5,2,2,1
2021,      009904301,5,99,43,1,1,6,2,2,1
2021,      009905201,2,99,52,1,1,8,2,2,1
2021,      009905401,3,99,54,1,1,3,2,1,1
2021,      009905401,4,99,54,1,1,1,2,2,2
2021,      009906001,4,99,60,1,1,7,2,1,1
2021,      009906001,5,99,60,1,1,1,2,2,2
2021,      009907301,3,99,73,1,1,2,2,2,1
2021,      009907901,3,99,79,1,1,0,2,2,1
2021,      009909001,3,99,90,1,1,8,2,1,1
2021,      009909001,4,99,90,1,1,5,2,1,2
2021,      009909001,5,99,90,1,1,2,2,2,3
2021,      010000201,4,100,2,1,1,5,1,2,1
2021,      010000401,3,100,4,1,1,7,1,2,1
2021,      010007301,3,100,73,1,1,3,1,1,1
2021,      010007301,4,100,73,1,1,1,1,2,2
2021,      010007401,5,100,74,1,1,2,1,2,1
2021,      010007601,3,100,76,1,1,4,1,2,1
2021,      010007701,3,100,77,1,1,4,1,2,1
2021,      010101101,5,101,11,1,2, , ,2,1
2021,      010101201,4,101,12,1,2, , ,2,1
2021,      010101301,3,101,13,1,2, , ,1,1
2021,      010101301,4,101,13,1,2, , ,2,2
2021,      010105201,5,101,52,1,2, , ,2,1
2021,      010105401,3,101,54,1,2, , ,2,1
2021,      010106801,4,101,68,1,2, , ,2,1
2021,      010106901,4,101,69,1,1,7,1,1,1
2021,      010106901,5,101,69,1,1,5,1,2,2
2021,      010204301,4,102,43,1,1,8,1,1,1
2021,      010204301,5,102,43,1,1,4,1,2,2
2021,      010204501,5,102,45,1,1,4,1,1,1
2021,      010204501,6,102,45,1,1,4,1,1,2
2021,      010204501,7,102,45,1,1,2,1,2,3
2021,      010204601,3,102,46,1,1,5,1,2,1
2021,      010204701,3,102,47,1,1,6,1,2,1
2021,      010208001,3,102,80,1,1,1,1,2,1
2021,      010210701,4,102,107,1,1,6,1,2,1
2021,      010211001,3,102,110,1,1,6,1,1,1
2021,      010211001,4,102,110,1,1,4,1,1,2
2021,      010211001,5,102,110,1,1,2,1,1,3
2021,      010211001,6,102,110,1,1,0,1,2,4
2021,      010403101,5,104,31,1,1,1,3,2,1
2021,      010403401,4,104,34,1,1,1,2,2,1
2021,      010403501,3,104,35,1,1,1,3,1,1
2021,      010403501,4,104,35,1,1,0,3,2,2
2021,      010405001,3,104,50,1,1,0,3,1,1
2021,      010405001,4,104,50,1,1,2,3,2,2
2021,      010405301,3,104,53,1,1,0,2,2,1
2021,      010407701,5,104,77,1,1,2,3,1,1
2021,      010407701,6,104,77,1,1,2,3,2,2
2021,      010407801,12,104,78,1,1,3,3,1,1
2021,      010407801,15,104,78,1,1,1,3,1,2
2021,      010407801,16,104,78,1,1,6,3,2,3
2021,      010500301,2,105,3,1,1,3,3,1,1
2021,      010500301,3,105,3,1,1,1,3,1,2
2021,      010500301,4,105,3,1,1,1,3,2,3
2021,      010500801,3,105,8,1,1,0,3,2,1
2021,      010501001,5,105,10,1,1,0,3,2,1
2021,      010502601,5,105,26,1,1,1,3,2,1
2021,      010505001,3,105,50,1,1,5,3,2,1
2021,      010505401,5,105,54,1,1,0,3,2,1
2021,      010505501,6,105,55,1,1,4,3,1,1
2021,      010505501,7,105,55,1,1,0,3,2,2
2021,      010600301,4,106,3,1,1,2,2,2,1
2021,      010600401,4,106,4,1,1,2,3,2,1
2021,      010601601,3,106,16,1,1,2,3,2,1
2021,      010601701,8,106,17,1,1,2,3,2,1
2021,      010601801,3,106,18,1,1,2,3,2,1
2021,      010601901,3,106,19,1,1,1,3,2,1
2021,      010602001,4,106,20,1,1,1,3,2,1
2021,      010607901,5,106,79,1,1,1,3,2,1
2021,      010608001,4,106,80,1,1,4,3,2,1
2021,      010608201,3,106,82,1,1,4,3,2,1
2021,      010702601,3,107,26,1,1,1,2,2,1
2021,      010706201,3,107,62,1,1,5,2,2,1
2021,      010706301,4,107,63,1,1,1,2,2,1
2021,      010707701,4,107,77,1,1,5,2,1,1
2021,      010707701,5,107,77,1,1,1,2,2,2
2021,      010800201,4,108,2,1,1,1,2,1,1
2021,      010800201,5,108,2,1,1,0,2,2,2
2021,      010801801,3,108,18,1,1,1,2,1,1
2021,      010801801,4,108,18,1,1,1,2,2,2
2021,      010808201,3,108,82,1,1,2,1,2,1
2021,      010808301,3,108,83,1,1,6,0,1,1
2021,      010808301,4,108,83,1,1,2,0,2,2
2021,      010808401,3,108,84,1,1,1,2,2,1
2021,      010902801,3,109,28,1,1,6,2,1,1
2021,      010902801,4,109,28,1,1,4,1,2,2
2021,      010902901,4,109,29,1,1,5,2,2,1
2021,      010903101,3,109,31,1,1,6,2,2,1
2021,      010903701,5,109,37,1,1,0,2,2,1
2021,      010903801,2,109,38,1,1,5,2,1,1
2021,      010903801,3,109,38,1,1,1,2,2,2
2021,      010903901,5,109,39,1,1,4,2,2,1
2021,      010904001,3,109,40,1,1,4,2,2,1
2021,      010905701,3,109,57,1,1,1,2,2,1
2021,      010906001,3,109,60,1,1,3,2,1,1
2021,      010906001,4,109,60,1,1,0,2,2,2
2021,      010906101,2,109,61,1,1,7,2,1,1
2021,      010906101,3,109,61,1,1,5,2,2,2
2021,      011000101,3,110,1,1,1,0,3,2,1
2021,      011002001,4,110,20,1,1,2,2,1,1
2021,      011002001,5,110,20,1,1,0,2,2,2
2021,      011003401,3,110,34,1,1,5,3,2,1
2021,      011004701,4,110,47,1,1,0,3,2,1
2021,      011008001,4,110,80,1,1,6,3,2,1
2021,      011008301,5,110,83,1,1,7,3,1,1
2021,      011008301,6,110,83,1,1,1,3,2,2
2021,      011009301,3,110,93,1,1,7,3,1,1
2021,      011009301,4,110,93,1,1,3,3,2,2
2021,      011009501,4,110,95,1,1,7,3,1,1
2021,      011009501,5,110,95,1,1,4,3,2,2
2021,      011011601,3,110,116,1,1,0,2,2,1
2021,      011012801,3,110,128,1,1,5,3,2,1
2021,      011101201,6,111,12,1,1,4,3,1,1
2021,      011101201,7,111,12,1,1,3,3,2,2
2021,      011101301,6,111,13,1,1,8,3,1,1
2021,      011101301,7,111,13,1,1,3,3,2,2
2021,      011101401,5,111,14,1,1,3,3,2,1
2021,      011101501,3,111,15,1,1,5,3,1,1
2021,      011101501,4,111,15,1,1,4,3,2,2
2021,      011102101,3,111,21,1,1,8,3,1,1
2021,      011102101,4,111,21,1,1,5,3,2,2
2021,      011104101,3,111,41,1,1,8,3,1,1
2021,      011104101,4,111,41,1,1,7,3,2,2
2021,      011104201,4,111,42,1,1,0,3,2,1
2021,      011104301,6,111,43,1,1,4,3,1,1
2021,      011104301,7,111,43,1,1,2,3,2,2
2021,      011104401,3,111,44,1,1,5,3,1,1
2021,      011104401,4,111,44,1,1,1,3,2,2
2021,      011201601,3,112,16,1,1,2,2,2,1
2021,      011201701,5,112,17,1,1,6,2,2,1
2021,      011201801,3,112,18,1,1,4,2,1,1
2021,      011201801,4,112,18,1,1,0,2,2,2
2021,      011201901,3,112,19,1,1,5,2,1,1
2021,      011201901,4,112,19,1,1,0,2,2,2
2021,      011202601,6,112,26,1,1,6,2,1,1
2021,      011202601,7,112,26,1,1,5,2,1,2
2021,      011202601,8,112,26,1,1,1,2,2,3
2021,      011202701,3,112,27,1,1,4,2,1,1
2021,      011202701,4,112,27,1,1,0,2,2,2
2021,      011202801,3,112,28,1,1,6,2,1,1
2021,      011202801,4,112,28,1,1,4,2,2,2
2021,      011203001,4,112,30,1,1,8,2,1,1
2021,      011203001,5,112,30,1,1,7,2,2,2
2021,      011205501,3,112,55,1,1,0,2,2,1
2021,      011205601,3,112,56,1,1,8,2,1,1
2021,      011205601,4,112,56,1,1,1,2,2,2
2021,      011205701,3,112,57,1,1,5,2,2,1
2021,      011300701,5,113,7,1,2, , ,1,1
2021,      011300701,6,113,7,1,1,0,5,1,2
2021,      011300701,8,113,7,1,2, , ,1,3
2021,      011300701,9,113,7,1,1,3,1,2,4
2021,      011300901,4,113,9,1,1,1,1,2,1
2021,      011301101,5,113,11,1,2, , ,2,1
2021,      011301401,3,113,14,1,1,4,1,1,1
2021,      011301401,4,113,14,1,1,1,0,2,2
2021,      011302001,3,113,20,1,1,5,1,2,1
2021,      011303001,7,113,30,1,1,3,0,1,1
2021,      011303001,8,113,30,1,2, , ,2,2
2021,      011401601,3,114,16,1,1,8,3,1,1
2021,      011401601,4,114,16,1,1,5,3,2,2
2021,      011401801,3,114,18,1,1,0,3,2,1
2021,      011402001,3,114,20,1,1,5,3,1,1
2021,      011402001,4,114,20,1,1,5,3,1,2
2021,      011402001,5,114,20,1,1,1,3,2,3
2021,      011402501,5,114,25,1,1,8,3,2,1
2021,      011405801,4,114,58,1,1,4,3,2,1
2021,      011405901,3,114,59,1,1,8,2,1,1
2021,      011405901,4,114,59,1,1,6,2,1,2
2021,      011405901,5,114,59,1,1,5,2,2,3
2021,      011700501,7,117,5,1,1,4,1,1,1
2021,      011700501,8,117,5,1,1,0,1,2,2
2021,      011701801,2,117,18,1,1,2,1,2,1
2021,      011703201,3,117,32,1,1,1,1,2,1
2021,      011708201,3,117,82,1,1,6,2,1,1
2021,      011708201,4,117,82,1,1,3,2,2,2
2021,      011805501,4,118,55,1,1,3,2,2,1
2021,      011807701,3,118,77,1,1,0,1,2,1
2021,      011809001,3,118,90,1,1,2,1,1,1
2021,      011809001,4,118,90,1,1,1,1,2,2
2021,      011812501,3,118,125,1,1,5,2,1,1
2021,      011812501,4,118,125,1,1,1,2,2,2
2021,      011902201,4,119,22,1,1,5,2,2,1
2021,      011903001,2,119,30,1,1,4,2,1,1
2021,      011903001,3,119,30,1,1,1,2,2,2
2021,      011905701,4,119,57,1,1,5,3,2,1
2021,      011906001,7,119,60,1,1,1,3,2,1
2021,      012103901,5,121,39,1,1,5,3,2,1
2021,      012111101,7,121,111,1,1,2,3,2,1
2021,      012115401,4,121,154,1,1,0,3,2,1
2021,      012201201,5,122,12,1,2, , ,1,1
2021,      012201201,6,122,12,1,2, , ,2,2
2021,      012201501,3,122,15,1,2, , ,2,1
2021,      012304701,4,123,47,1,1,7,3,1,1
2021,      012304701,5,123,47,1,1,3,3,1,2
2021,      012304701,6,123,47,1,1,1,3,2,3
2021,      012305701,3,123,57,1,1,1,4,2,1
2021,      012307801,3,123,78,1,1,0,3,2,1
2021,      012308501,5,123,85,1,1,1,3,2,1
2021,      012312301,2,123,123,1,1,6,1,1,1
2021,      012312301,3,123,123,1,1,6,1,2,2
2021,      012313401,5,123,134,1,2, , ,2,1
2021,      012400901,2,124,9,1,1,3,1,2,1
2021,      012401201,3,124,12,1,1,2,1,2,1
2021,      012404001,4,124,40,1,1,1,1,2,1
2021,      012407901,3,124,79,1,1,3,1,1,1
2021,      012407901,4,124,79,1,1,2,1,2,2
2021,      012409601,5,124,96,1,1,2,1,2,1
2021,      012409701,4,124,97,1,1,5,1,1,1
2021,      012409701,5,124,97,1,1,1,1,2,2
2021,      012600301,4,126,3,1,1,4,2,2,1
2021,      012601301,3,126,13,1,1,3,1,2,1
2021,      012602401,4,126,24,1,1,6,2,1,1
2021,      012602401,5,126,24,1,1,3,2,2,2
2021,      012605001,2,126,50,1,1,5,3,2,1
2021,      012610101,3,126,101,1,1,6,3,2,1
2021,      012701201,3,127,12,1,1,4,2,1,1
2021,      012701201,4,127,12,1,1,0,1,2,2
2021,      012702901,3,127,29,1,2, , ,2,1
2021,      012707901,2,127,79,1,1,0,1,2,1
2021,      012708101,3,127,81,1,1,0,1,2,1
2021,      012709401,5,127,94,1,1,0,2,2,1
2021,      012710401,3,127,104,1,1,5,1,1,1
2021,      012710401,4,127,104,1,1,2,1,2,2
2021,      013001501,3,130,15,1,1,6,3,1,1
2021,      013001501,4,130,15,1,1,4,3,1,2
2021,      013001501,5,130,15,1,1,1,2,2,3
2021,      013002601,3,130,26,1,1,5,2,1,1
2021,      013002601,4,130,26,1,1,1,1,2,2
2021,      013007501,4,130,75,1,1,8,2,2,1
2021,      013011201,3,130,112,1,1,1,3,1,1
2021,      013011201,4,130,112,1,1,3,3,2,2
2021,      013103101,3,131,31,1,1,8,1,2,1
2021,      013109301,3,131,93,1,1,4,2,2,1
2021,      013109601,3,131,96,1,1,3,1,2,1
2021,      013112501,6,131,125,1,1,4,1,1,1
2021,      013112501,7,131,125,1,1,1,1,1,2
2021,      013112501,8,131,125,1,1,0,1,2,3
2021,      013113001,2,131,130,1,1,1,2,2,1
2021,      013116901,3,131,169,1,1,8,2,1,1
2021,      013116901,4,131,169,1,1,6,2,1,2
2021,      013116901,5,131,169,1,1,3,2,2,3
2021,      013301201,3,133,12,1,1,4,0,2,1
2021,      013301301,4,133,13,1,1,1,2,1,1
2021,      013301301,5,133,13,1,1,0,2,2,2
2021,      013303601,5,133,36,1,1,1,2,1,1
2021,      013303601,6,133,36,1,1,1,1,2,2
2021,      013304101,5,133,41,1,1,0,2,2,1
2021,      013305301,3,133,53,1,1,3,2,2,1
2021,      013309501,5,133,95,1,1,3,2,1,1
2021,      013309501,6,133,95,1,1,2,2,2,2
2021,      013500101,3,135,1,1,1,4,1,2,1
2021,      013500701,3,135,7,1,1,4,1,1,1
2021,      013500701,4,135,7,1,1,2,1,2,2
2021,      013501201,3,135,12,1,1,1,1,1,1
2021,      013501201,4,135,12,1,1,1,1,2,2
2021,      013505201,3,135,52,1,2, , ,1,1
2021,      013505201,4,135,52,1,2, , ,2,2
2021,      013606501,4,136,65,1,2, , ,2,1
2021,      013609001,10,136,90,1,2, , ,2,1
2021,      013609701,3,136,97,1,2, , ,2,1
2021,      013609801,3,136,98,1,2, , ,2,1
2021,      013700201,3,137,2,1,1,5,1,1,1
2021,      013700201,4,137,2,1,2, , ,2,2
2021,      013704801,3,137,48,1,1,1,0,1,1
2021,      013704801,4,137,48,1,1,1,0,1,2
2021,      013704801,5,137,48,1,1,1,0,2,3
2021,      013708001,3,137,80,1,1,7,1,1,1
2021,      013708001,4,137,80,1,1,5,1,2,2
2021,      013709201,3,137,92,1,1,5,1,2,1
2021,      013710701,3,137,107,1,1,7,1,1,1
2021,      013710701,4,137,107,1,1,5,1,1,2
2021,      013710701,5,137,107,1,1,0,1,2,3
2021,      013803701,3,138,37,1,1,1,1,2,1
2021,      013803901,3,138,39,1,1,0,1,2,1
2021,      013805201,4,138,52,1,1,5,1,1,1
2021,      013805201,5,138,52,1,1,1,1,2,2
2021,      013805301,5,138,53,1,1,4,1,2,1
2021,      013805401,3,138,54,1,1,6,1,1,1
2021,      013805401,4,138,54,1,1,2,1,2,2
2021,      013805501,3,138,55,1,1,1,1,1,1
2021,      013805501,4,138,55,1,1,2,1,2,2
2021,      013811801,3,138,118,1,1,3,1,2,1
2021,      013811901,3,138,119,1,1,3,1,1,1
2021,      013811901,4,138,119,1,1,1,1,2,2
2021,      013812001,4,138,120,1,1,4,1,1,1
2021,      013812001,5,138,120,1,1,3,1,1,2
2021,      013812001,6,138,120,1,1,0,1,2,3
2021,      013900601,3,139,6,1,1,4,3,2,1
2021,      013900801,2,139,8,1,1,3,3,2,1
2021,      013901001,3,139,10,1,1,3,2,1,1
2021,      013901001,4,139,10,1,1,2,2,2,2
2021,      013901101,5,139,11,1,1,1,3,2,1
2021,      013901401,3,139,14,1,1,1,3,2,1
2021,      013901501,4,139,15,1,1,1,3,2,1
2021,      014001401,3,140,14,1,1,8,2,1,1
2021,      014001401,4,140,14,1,1,0,2,2,2
2021,      014003801,5,140,38,1,1,5,2,2,1
2021,      014004001,5,140,40,1,1,2,0,2,1
2021,      014005301,3,140,53,1,1,5,2,1,1
2021,      014005301,4,140,53,1,1,2,2,2,2
2021,      014005701,4,140,57,1,1,2,2,1,1
2021,      014005701,5,140,57,1,1,0,1,2,2
2021,      014101601,4,141,16,1,1,4,1,2,1
2021,      014101901,4,141,19,1,1,4,3,1,1
2021,      014101901,5,141,19,1,1,2,3,2,2
2021,      014105101,5,141,51,1,1,5,3,1,1
2021,      014105101,6,141,51,1,1,5,3,2,2
2021,      014105501,3,141,55,1,1,3,3,1,1
2021,      014105501,4,141,55,1,1,0,3,2,2
2021,      014112101,3,141,121,1,1,6,2,1,1
2021,      014112101,4,141,121,1,1,5,2,1,2
2021,      014112101,5,141,121,1,1,0,3,2,3
2021,      014112301,3,141,123,1,1,6,3,2,1
2021,      014112401,6,141,124,1,1,0,1,2,1
2021,      014300101,3,143,1,1,1,5,3,2,1
2021,      014300201,3,143,2,1,1,6,3,2,1
2021,      014300301,3,143,3,1,1,6,3,2,1
2021,      014300401,3,143,4,1,1,0,2,2,1
2021,      014302601,5,143,26,1,1,5,3,1,1
2021,      014302601,6,143,26,1,1,3,3,1,2
2021,      014302601,7,143,26,1,1,2,3,2,3
2021,      014302701,3,143,27,1,1,5,3,2,1
2021,      014302801,3,143,28,1,1,1,2,2,1
2021,      014302901,3,143,29,1,1,8,3,1,1
2021,      014302901,4,143,29,1,1,2,3,2,2
2021,      014303001,3,143,30,1,1,4,3,2,1
2021,      014306601,3,143,66,1,1,5,3,1,1
2021,      014306601,4,143,66,1,1,2,3,2,2
2021,      014306701,3,143,67,1,1,7,3,1,1
2021,      014306701,4,143,67,1,1,0,3,2,2
2021,      014307001,2,143,70,1,1,2,3,2,1
2021,      014402301,4,144,23,1,1,2,2,2,1
2021,      014402501,3,144,25,1,1,5,3,2,1
2021,      014402601,3,144,26,1,2, , ,2,1
2021,      014431201,3,144,312,1,1,1,2,2,1
2021,      014432101,3,144,321,1,1,3,2,2,1
2021,      014432201,4,144,322,1,1,7,2,1,1
2021,      014432201,5,144,322,1,1,4,2,1,2
2021,      014432201,6,144,322,1,1,0,2,2,3
2021,      014432301,3,144,323,1,1,0,1,2,1
2021,      014432401,3,144,324,1,1,6,0,1,1
2021,      014432401,4,144,324,1,1,1,2,2,2
2021,      014800701,6,148,7,1,1,0,1,2,1
2021,      014800801,5,148,8,1,2, , ,2,1
2021,      014807101,3,148,71,1,1,2,1,2,1
2021,      014807201,5,148,72,1,1,0,1,1,1
2021,      014807201,6,148,72,1,1,0,1,2,2
2021,      014807401,5,148,74,1,1,0,1,1,1
2021,      014807401,6,148,74,1,1,0,1,2,2
2021,      014807501,3,148,75,1,1,4,1,2,1
2021,      015000401,4,150,4,1,1,6,2,1,1
2021,      015000401,5,150,4,1,1,4,2,2,2
2021,      015003001,3,150,30,1,1,1,2,2,1
2021,      015003401,3,150,34,1,1,1,1,2,1
2021,      015004401,4,150,44,1,1,1,1,1,1
2021,      015004401,5,150,44,1,1,0,2,1,2
2021,      015004401,7,150,44,1,2, , ,2,3
2021,      015005101,3,150,51,1,2, , ,2,1
2021,      015006001,3,150,60,1,1,0,2,2,1
2021,      015009701,3,150,97,1,1,2,2,1,1
2021,      015009701,4,150,97,1,2, , ,2,2
2021,      015010101,2,150,101,1,1,0,2,2,1
2021,      015010801,4,150,108,1,1,7,2,1,1
2021,      015010801,5,150,108,1,1,0,2,2,2
2021,      015100801,3,151,8,1,1,3,0,2,1
2021,      015300501,3,153,5,1,2, , ,1,1
2021,      015300501,4,153,5,1,2, , ,2,2
2021,      015401501,3,154,15,1,1,5,2,1,1
2021,      015401501,4,154,15,1,1,4,2,2,2
2021,      015401601,3,154,16,1,1,4,2,1,1
2021,      015401601,4,154,16,1,1,1,2,1,2
2021,      015401601,6,154,16,1,1,3,2,2,3
2021,      015402301,3,154,23,1,1,7,2,1,1
2021,      015402301,4,154,23,1,1,7,2,2,2
2021,      015405101,4,154,51,1,1,5,2,2,1
2021,      015405701,5,154,57,1,1,3,2,2,1
2021,      015407601,4,154,76,1,1,4,2,1,1
2021,      015407601,5,154,76,1,1,1,2,2,2
2021,      015408401,3,154,84,1,1,0,2,2,1
2021,      015408901,3,154,89,1,1,3,2,2,1
2021,      015410301,2,154,103,1,1,3,2,2,1
2021,      015500701,3,155,7,1,1,3,1,2,1
2021,      015500901,3,155,9,1,1,6,2,2,1
2021,      015501001,4,155,10,1,1,0,2,2,1
2021,      015503801,3,155,38,1,1,1,1,1,1
2021,      015503801,4,155,38,1,1,8,1,2,2
2021,      015506701,3,155,67,1,1,1,2,2,1
2021,      015506801,6,155,68,1,1,8,1,1,1
2021,      015506801,7,155,68,1,1,4,1,2,2
2021,      015600801,6,156,8,1,2, , ,2,1
2021,      015601001,5,156,10,1,1,1,1,1,1
2021,      015601001,6,156,10,1,1,1,1,2,2
2021,      015602101,5,156,21,1,1,1,3,1,1
2021,      015602101,6,156,21,1,1,0,3,2,2
2021,      015602201,4,156,22,1,1,5,2,2,1
2021,      015602501,4,156,25,1,1,2,1,2,1
2021,      015702901,3,157,29,1,1,0,1,2,1
2021,      015703001,2,157,30,1,1,1,1,2,1
2021,      015703201,5,157,32,1,1,8,1,2,1
2021,      015703401,4,157,34,1,1,4,1,2,1
2021,      015703501,4,157,35,1,1,1,1,2,1
2021,      015706201,4,157,62,1,1,0,1,2,1
2021,      015706501,2,157,65,1,1,2,2,1,1
2021,      015706501,3,157,65,1,1,0,1,2,2
2021,      015712701,4,157,127,1,1,0,1,2,1
2021,      015713001,3,157,130,1,1,2,1,2,1
2021,      015713201,3,157,132,1,1,1,1,2,1
2021,      015901101,4,159,11,1,1,6,1,1,1
2021,      015901101,5,159,11,1,1,5,1,1,2
2021,      015901101,6,159,11,1,1,1,1,2,3
2021,      015901501,2,159,15,1,1,8,1,1,1
2021,      015901501,3,159,15,1,1,6,1,1,2
2021,      015901501,4,159,15,1,1,1,1,2,3
2021,      015902601,3,159,26,1,1,1,2,2,1
2021,      015903301,3,159,33,1,1,5,1,1,1
2021,      015903301,4,159,33,1,1,3,1,2,2
2021,      015907001,5,159,70,1,1,5,1,2,1
2021,      016000901,4,160,9,1,1,4,2,2,1
2021,      016001601,3,160,16,1,1,1,2,2,1
2021,      016001801,5,160,18,1,1,7,2,1,1
2021,      016001801,6,160,18,1,1,5,2,2,2
2021,      016001901,3,160,19,1,1,5,2,1,1
2021,      016001901,4,160,19,1,1,1,2,2,2
2021,      016003201,3,160,32,1,1,3,3,1,1
2021,      016003201,4,160,32,1,1,1,3,2,2
2021,      016003301,3,160,33,1,1,3,2,2,1
2021,      016003401,4,160,34,1,1,4,3,1,1
2021,      016003401,5,160,34,1,1,1,3,2,2
2021,      016100601,3,161,6,1,1,3,1,2,1
2021,      016101201,2,161,12,1,1,2,0,2,1
2021,      016200601,3,162,6,1,1,0,1,1,1
2021,      016200601,4,162,6,1,1,0,1,2,2
2021,      016204401,3,162,44,1,1,1,1,2,1
2021,      016207801,3,162,78,1,2, , ,1,1
2021,      016207801,4,162,78,1,1,2,1,2,2
2021,      016207901,5,162,79,1,1,3,2,2,1
2021,      016208201,4,162,82,1,1,1,0,1,1
2021,      016208201,5,162,82,1,2, , ,2,2
2021,      016300201,3,163,2,1,1,5,0,2,1
2021,      016302501,3,163,25,1,2, , ,2,1
2021,      016302601,3,163,26,1,1,0,1,1,1
2021,      016302601,4,163,26,1,1,5,0,2,2
2021,      016303201,3,163,32,1,1,0,2,1,1
2021,      016303201,4,163,32,1,1,3,2,2,2
2021,      016304401,3,163,44,1,1,1,1,1,1
2021,      016304401,4,163,44,1,1,1,1,2,2
2021,      016306501,4,163,65,1,1,3,1,2,1
2021,      016308601,3,163,86,1,1,2,2,2,1
2021,      016310801,3,163,108,1,1,0,1,2,1
2021,      016314201,3,163,142,1,1,2,1,2,1
2021,      016401201,3,164,12,1,1,4,2,1,1
2021,      016401201,6,164,12,1,1,4,2,2,2
2021,      016401501,4,164,15,1,1,4,2,2,1
2021,      016403601,4,164,36,1,1,5,1,2,1
2021,      016403701,3,164,37,1,1,2,2,2,1
2021,      016404101,3,164,41,1,1,0,2,2,1
2021,      016405301,3,164,53,1,1,6,2,1,1
2021,      016405301,4,164,53,1,1,0,2,2,2
2021,      016405501,3,164,55,1,1,6,3,2,1
2021,      016501601,3,165,16,1,1,7,3,2,1
2021,      016501701,4,165,17,1,1,4,2,2,1
2021,      016502001,3,165,20,1,1,7,3,1,1
2021,      016502001,4,165,20,1,1,3,3,1,2
2021,      016502001,5,165,20,1,1,1,3,2,3
2021,      016506301,3,165,63,1,1,5,2,2,1
2021,      016506401,3,165,64,1,1,4,4,2,1
2021,      016508701,7,165,87,1,1,7,3,2,1
2021,      016508801,3,165,88,1,1,8,3,2,1
2021,      016603501,7,166,35,1,1,8,2,2,1
2021,      016603601,5,166,36,1,1,4,3,2,1
2021,      016603701,5,166,37,1,1,7,3,1,1
2021,      016603701,6,166,37,1,1,4,3,2,2
2021,      016603801,4,166,38,1,1,6,3,1,1
2021,      016603801,5,166,38,1,1,0,3,2,2
2021,      016603901,3,166,39,1,1,5,3,2,1
2021,      016606301,3,166,63,1,1,0,1,2,1
2021,      016606401,3,166,64,1,1,7,3,1,1
2021,      016606401,4,166,64,1,1,7,3,2,2
2021,      016606501,4,166,65,1,1,4,3,2,1
2021,      016606701,3,166,67,1,1,0,3,2,1
2021,      016608901,3,166,89,1,1,6,3,1,1
2021,      016608901,4,166,89,1,1,4,3,1,2
2021,      016608901,5,166,89,1,1,1,3,2,3
2021,      016609101,3,166,91,1,1,1,3,2,1
2021,      016609201,4,166,92,1,1,2,3,2,1
2021,      016702401,3,167,24,1,1,2,1,2,1
2021,      016702601,5,167,26,1,1,3,1,1,1
2021,      016702601,6,167,26,1,1,1,1,2,2
2021,      016703701,3,167,37,1,1,3,1,2,1
2021,      016705801,3,167,58,1,1,6,1,1,1
2021,      016705801,4,167,58,1,1,3,1,2,2
2021,      016708501,4,167,85,1,1,6,1,1,1
2021,      016708501,5,167,85,1,1,3,1,2,2
2021,      016708601,3,167,86,1,1,5,1,1,1
2021,      016708601,4,167,86,1,1,1,1,2,2
2021,      016709701,2,167,97,1,1,8,1,2,1
2021,      016709801,4,167,98,1,1,0,10,2,1
2021,      016710101,5,167,101,1,1,3,1,1,1
2021,      016710101,6,167,101,1,1,1,1,2,2
2021,      016902001,5,169,20,1,2, , ,2,1
2021,      017003001,7,170,30,1,1,1,0,2,1
2021,      017102901,3,171,29,1,2, , ,2,1
2021,      017205101,3,172,51,1,1,3,2,2,1
2021,      017508401,3,175,84,1,1,8,3,1,1
2021,      017508401,4,175,84,1,1,6,3,1,2
2021,      017508401,5,175,84,1,1,4,3,2,3
2021,      017606401,4,176,64,1,1,4,0,1,1
2021,      017606401,5,176,64,1,1,2,0,2,2
2021,      017705101,5,177,51,1,1,1,0,2,1
2021,      017706801,3,177,68,1,1,1,0,2,1
2021,      017709801,4,177,98,1,2, , ,2,1
2021,      017805501,2,178,55,1,2, , ,2,1
